1425313553,0,201503, NOGALES23
1425314183,80,201503, NOGALES23
1425316096,50,201503, NOGALES24
1425316223,80,201503, NOGALES24
1425315713,0,201503, NOGALES24
1425316066,50,201503, NOGALES24
1425315932,25,201503, NOGALES24
1425315885,25,201503, NOGALES24
1425316255,80,201503, NOGALES24
1425315751,0,201503, NOGALES24
1425316429,0,201503, NOGALES25
1425316403,0,201503, NOGALES25
1425316795,80,201503, NOGALES25
1425316524,25,201503, NOGALES25
1425316640,50,201503, NOGALES25
1425316755,80,201503, NOGALES25
1425316553,25,201503, NOGALES25
1425317995,25,201503, NOGALES26
1425317818,0,201503, NOGALES26
1425317861,0,201503, NOGALES26
1425318036,25,201503, NOGALES26
1425375135,80,201503, NOGALES27
1425374768,0,201503, NOGALES27
1425375111,80,201503, NOGALES27
1425374996,50,201503, NOGALES27
1425374738,0,201503, NOGALES27
1425374877,25,201503, NOGALES27
1425375024,50,201503, NOGALES27
1425375955,80,201503, NOGALES28
1425375787,50,201503, NOGALES28
1425375480,0,201503, NOGALES28
1425375444,0,201503, NOGALES28
1425375604,25,201503, NOGALES28
1425375821,50,201503, NOGALES28
1425375989,80,201503, NOGALES28
1425375638,25,201503, NOGALES28
1425376805,50,201503, NOGALES29
1425376849,50,201503, NOGALES29
1425376650,25,201503, NOGALES29
1425376999,80,201503, NOGALES29
1425376956,80,201503, NOGALES29
1425376682,25,201503, NOGALES29
1425376487,0,201503, NOGALES29
1425376527,0,201503, NOGALES29
1425377447,0,201503, NOGALES30
1425377636,25,201503, NOGALES30
1425378008,80,201503, NOGALES30
1425377965,80,201503, NOGALES30
1425377826,50,201503, NOGALES30
1425377598,25,201503, NOGALES30
1425377398,0,201503, NOGALES30
1425377784,50,201503, NOGALES30
1425378397,25,201503, NOGALES31
1425378555,50,201503, NOGALES31
1425378591,50,201503, NOGALES31
1425378746,80,201503, NOGALES31
1425378431,25,201503, NOGALES31
1425378214,0,201503, NOGALES31
1425378713,80,201503, NOGALES31
1425378253,0,201503, NOGALES31
1425379305,25,201503, NOGALES32
1425379334,25,201503, NOGALES32
1425379463,50,201503, NOGALES32
1425379200,0,201503, NOGALES32
1425379596,80,201503, NOGALES32
1425379172,0,201503, NOGALES32
1425379436,50,201503, NOGALES32
1425379568,80,201503, NOGALES32
1425379949,0,201503, NOGALES33
1425380081,25,201503, NOGALES33
1425379906,0,201503, NOGALES33
1425380544,80,201503, NOGALES33
1425380353,50,201503, NOGALES33
1425380508,80,201503, NOGALES33
1425380116,25,201503, NOGALES33
1425380315,50,201503, NOGALES33
1425382439,50,201503, NOGALES34
1425382113,0,201503, NOGALES34
1425382621,80,201503, NOGALES34
1425382251,25,201503, NOGALES34
1425382054,0,201503, NOGALES34
1425382475,50,201503, NOGALES34
1425382666,80,201503, NOGALES34
1425382286,25,201503, NOGALES34
1425399709,80,201503, NOGALES35
1425399598,50,201503, NOGALES35
1425399361,0,201503, NOGALES35
1425399489,25,201503, NOGALES35
1425399514,25,201503, NOGALES35
1425399623,50,201503, NOGALES35
1425399396,0,201503, NOGALES35
1425399890,0,201503, NOGALES36
1425400336,80,201503, NOGALES36
1425400046,25,201503, NOGALES36
1425400313,80,201503, NOGALES36
1425400072,25,201503, NOGALES36
1425400164,50,201503, NOGALES36
1425399932,0,201503, NOGALES36
1425400187,50,201503, NOGALES36
1425401535,25,201503, NOGALES37
1425401783,80,201503, NOGALES37
1425401757,80,201503, NOGALES37
1425401377,0,201503, NOGALES37
1425401655,50,201503, NOGALES37
1425401630,50,201503, NOGALES37
1425401508,25,201503, NOGALES37
1425401404,0,201503, NOGALES37
1425402441,0,201503, NOGALES38
1425402751,50,201503, NOGALES38
1425402601,25,201503, NOGALES38
1425402904,80,201503, NOGALES38
1425402868,80,201503, NOGALES38
1425402566,25,201503, NOGALES38
1425402716,50,201503, NOGALES38
1425402404,0,201503, NOGALES38
1425403181,0,201503, NOGALES39
1425403917,80,201503, NOGALES39
1425403721,50,201503, NOGALES39
1425403115,0,201503, NOGALES39
1425403665,50,201503, NOGALES39
1425403399,25,201503, NOGALES39
1425403967,80,201503, NOGALES39
1425403456,25,201503, NOGALES39
1425462818,50,201503, NOGALES40
1425462677,25,201503, NOGALES40
1425462508,0,201503, NOGALES40
1425462549,0,201503, NOGALES40
1425462708,25,201503, NOGALES40
1425462848,50,201503, NOGALES40
1425462954,80,201503, NOGALES40
1425462983,80,201503, NOGALES40
1425463840,80,201503, NOGALES41
1425463590,25,201503, NOGALES41
1425463388,0,201503, NOGALES41
1425463876,80,201503, NOGALES41
1425463425,0,201503, NOGALES41
1425463551,25,201503, NOGALES41
1425463695,50,201503, NOGALES41
1425463727,50,201503, NOGALES41
1425465011,80,201503, NOGALES42
1425464735,25,201503, NOGALES42
1425464846,50,201503, NOGALES42
1425464710,25,201503, NOGALES42
1425464875,50,201503, NOGALES42
1425464983,80,201503, NOGALES42
1425464577,0,201503, NOGALES42
1425464532,0,201503, NOGALES42
1425466823,80,201503, NOGALES43
1425466501,25,201503, NOGALES43
1425466469,25,201503, NOGALES43
1425466659,50,201503, NOGALES43
1425466626,50,201503, NOGALES43
1425466341,0,201503, NOGALES43
1425466786,80,201503, NOGALES43
1425466298,0,201503, NOGALES43
1425468583,50,201503, NOGALES44
1425468273,0,201503, NOGALES44
1425468412,25,201503, NOGALES44
1425468617,50,201503, NOGALES44
1425468736,80,201503, NOGALES44
1425468227,0,201503, NOGALES44
1425468456,25,201503, NOGALES44
1425468771,80,201503, NOGALES44
1425485036,80,201503, NOGALES45
1425484713,25,201503, NOGALES45
1425484520,0,201503, NOGALES45
1425484925,50,201503, NOGALES45
1425484893,50,201503, NOGALES45
1425485088,80,201503, NOGALES45
1425484570,0,201503, NOGALES45
1425484760,25,201503, NOGALES45
1425485574,50,201503, NOGALES46
1425485470,25,201503, NOGALES46
1425485751,80,201503, NOGALES46
1425485439,25,201503, NOGALES46
1425485291,0,201503, NOGALES46
1425485329,0,201503, NOGALES46
1425485606,50,201503, NOGALES46
1425485718,80,201503, NOGALES46
1425486057,25,201503, NOGALES47
1425485931,0,201503, NOGALES47
1425486082,25,201503, NOGALES47
1425485966,0,201503, NOGALES47
1425486172,50,201503, NOGALES47
1425486298,80,201503, NOGALES47
1425487231,50,201503, NOGALES48
1425487360,80,201503, NOGALES48
1425486818,0,201503, NOGALES48
1425486861,0,201503, NOGALES48
1425487395,80,201503, NOGALES48
1425487015,25,201503, NOGALES48
1425487192,50,201503, NOGALES48
1425487055,25,201503, NOGALES48
1425487792,0,201503, NOGALES49
1425488298,80,201503, NOGALES49
1425487921,25,201503, NOGALES49
1425488261,80,201503, NOGALES49
1425487960,25,201503, NOGALES49
1425488088,50,201503, NOGALES49
1425487748,0,201503, NOGALES49
1425489597,0,201503, NOGALES50
1425489626,0,201503, NOGALES50
1425489865,50,201503, NOGALES50
1425489839,50,201503, NOGALES50
1425489722,25,201503, NOGALES50
1425550161,0,201503, NOGALES51
1425550302,25,201503, NOGALES51
1425550466,50,201503, NOGALES51
1425550200,0,201503, NOGALES51
1425550435,50,201503, NOGALES51
1425550599,80,201503, NOGALES51
1425550336,25,201503, NOGALES51
1425550565,80,201503, NOGALES51
1425551509,50,201503, NOGALES52
1425551539,50,201503, NOGALES52
1425551245,0,201503, NOGALES52
1425551673,80,201503, NOGALES52
1425551207,0,201503, NOGALES52
1425551640,80,201503, NOGALES52
1425551398,25,201503, NOGALES52
1425551366,25,201503, NOGALES52
1425552062,0,201503, NOGALES53
1425552290,50,201503, NOGALES53
1425552206,25,201503, NOGALES53
1425552088,0,201503, NOGALES53
1425552313,50,201503, NOGALES53
1425552180,25,201503, NOGALES53
1425552422,80,201503, NOGALES53
1425552395,80,201503, NOGALES53
1425555253,25,201503, NOGALES54
1425555295,25,201503, NOGALES54
1425555680,80,201503, NOGALES54
1425555625,80,201503, NOGALES54
1425555422,50,201503, NOGALES54
1425555092,0,201503, NOGALES54
1425555472,50,201503, NOGALES54
1425555132,0,201503, NOGALES54
1425571388,25,201503, NOGALES55
1425571619,50,201503, NOGALES55
1425571115,0,201503, NOGALES55
1425571770,80,201503, NOGALES55
1425571342,25,201503, NOGALES55
1425571572,50,201503, NOGALES55
1425571166,0,201503, NOGALES55
1425572684,0,201503, NOGALES56
1425572713,0,201503, NOGALES56
1425573062,80,201503, NOGALES56
1425572808,25,201503, NOGALES56
1425572937,50,201503, NOGALES56
1425572838,25,201503, NOGALES56
1425572965,50,201503, NOGALES56
1425573938,80,201503, NOGALES57
1425573606,25,201503, NOGALES57
1425573640,25,201503, NOGALES57
1425573757,50,201503, NOGALES57
1425573789,50,201503, NOGALES57
1425573485,0,201503, NOGALES57
1425573906,80,201503, NOGALES57
1425573452,0,201503, NOGALES57
1425638379,50,201503, NOGALES58
1425575168,0,201503, NOGALES58
1425575304,25,201503, NOGALES58
1425638343,50,201503, NOGALES58
1425638507,80,201503, NOGALES58
1425638547,80,201503, NOGALES58
1425575356,25,201503, NOGALES58
1425575125,0,201503, NOGALES58
1425577392,0,201503, NOGALES59
1425577862,25,201503, NOGALES59
1425577469,0,201503, NOGALES59
1425577789,25,201503, NOGALES59
1425637642,80,201503, NOGALES60
1425637677,80,201503, NOGALES60
1425637212,0,201503, NOGALES60
1425637492,50,201503, NOGALES60
1425637369,25,201503, NOGALES60
1425637526,50,201503, NOGALES60
1425637172,0,201503, NOGALES60
1425637335,25,201503, NOGALES60
