 ,,,,,,,
134,3,2,,,,,
nan,52,49,57,49,54,52.2,
52,nan,40,40,72,46,50,
49,40,nan,66,45,55,51,
57,40,66,nan,51,52,53.2,
49,72,45,51,nan,50,53.4,
54,46,55,52,50,nan,51.4,
 ,,,,,,,
129,4,5,,,,,
nan,90,81,83,87,82,84.6,
90,nan,84,86,88,88,87.2,
81,84,nan,92,84,87,85.6,
83,86,92,nan,83,84,85.6,
87,88,84,83,nan,89,86.2,
82,88,87,84,89,nan,86,
 ,,,,,,,
131,4,7,,,,,
nan,99,39,49,97,100,76.8,
99,nan,39,49,97,99,76.6,
39,39,nan,72,40,39,45.8,
49,49,72,nan,50,49,53.8,
97,97,40,50,nan,97,76.2,
100,99,39,49,97,nan,76.8,
 ,,,,,,,
128,7,4,,,,,
nan,96,86,86,88,86,88.4,
96,nan,88,88,89,88,89.8,
86,88,nan,99,98,99,94,
86,88,99,nan,98,99,94,
88,89,98,98,nan,98,94.2,
86,88,99,99,98,nan,94,
 ,,,,,,,
125,7,4,,,,,
nan,84,97,97,83,83,88.8,
84,nan,83,82,97,97,88.6,
97,83,nan,98,82,82,88.4,
97,82,98,nan,81,81,87.8,
83,97,82,81,nan,100,88.6,
83,97,82,81,100,nan,88.6,
 ,,,,,,,
126,2,6,,,,,
nan,91,72,81,69,75,77.6,
91,nan,74,83,68,78,78.8,
72,74,nan,66,60,68,68,
81,83,66,nan,76,81,77.4,
69,68,60,76,nan,69,68.4,
75,78,68,81,69,nan,74.2,
 ,,,,,,,
130,5,7,,,,,
nan,66,69,67,95,88,77,
66,nan,45,43,66,59,55.8,
69,45,nan,96,68,74,70.4,
67,43,96,nan,66,72,68.8,
95,66,68,66,nan,87,76.4,
88,59,74,72,87,nan,76,
 ,,,,,,,
132,3,2,,,,,
nan,63,46,69,59,52,57.8,
63,nan,45,67,77,42,58.8,
46,45,nan,50,48,38,45.4,
69,67,50,nan,60,50,59.2,
59,77,48,60,nan,41,57,
52,42,38,50,41,nan,44.6,
 ,,,,,,,
127,2,4,,,,,
nan,51,53,54,43,60,52.2,
51,nan,85,70,60,55,64.2,
53,85,nan,63,65,52,63.6,
54,70,63,nan,44,65,59.2,
43,60,65,44,nan,44,51.2,
60,55,52,65,44,nan,55.2,
 ,,,,,,,
125,2,2,,,,,
nan,30,51,41,31,27,36,
30,nan,34,32,63,51,42,
51,34,nan,53,27,29,38.8,
41,32,53,nan,31,35,38.4,
31,63,27,31,nan,60,42.4,
27,51,29,35,60,nan,40.4,
 ,,,,,,,
133,4,2,,,,,
nan,92,88,72,83,93,85.6,
92,nan,90,76,84,96,87.6,
88,90,nan,72,83,87,84,
72,76,72,nan,70,77,73.4,
83,84,83,70,nan,82,80.4,
93,96,87,77,82,nan,87,
 ,,,,,,,
127,2,7,,,,,
nan,86,88,61,76,81,78.4,
86,nan,92,63,77,84,80.4,
88,92,nan,64,80,86,82,
61,63,64,nan,56,58,60.4,
76,77,80,56,nan,81,74,
81,84,86,58,81,nan,78,
 ,,,,,,,
129,5,5,,,,,
nan,90,90,90,98,100,93.6,
90,nan,99,98,91,90,93.6,
90,99,nan,98,91,90,93.6,
90,98,98,nan,91,90,93.4,
98,91,91,91,nan,98,93.8,
100,90,90,90,98,nan,93.6,93.6
 ,,,,,,,
126,7,7,,,,,
nan,90,96,96,96,99,95.4,
90,nan,93,86,93,90,90.4,
96,93,nan,93,99,96,95.4,
96,86,93,nan,93,96,92.8,
96,93,99,93,nan,96,95.4,
99,90,96,96,96,nan,95.4,94.13333333
 ,,,,,,,
135,7,3,,,,,
nan,83,86,85,86,84,84.8,
83,nan,92,97,94,96,92.4,
86,92,nan,94,93,93,91.6,
85,97,94,nan,97,96,93.8,
86,94,93,97,nan,95,93,
84,96,93,96,95,nan,92.8,91.4
 ,,,,,,,
129,5,3,,,,,
nan,94,85,89,71,93,86.4,
94,nan,88,90,68,90,86,
85,88,nan,94,64,88,83.8,
89,90,94,nan,64,93,86,
71,68,64,64,nan,67,66.8,
93,90,88,93,67,nan,86.2,
 ,,,,,,,
127,7,6,,,,,
nan,86,90,96,90,91,90.6,
86,nan,85,87,83,84,85,
90,85,nan,93,90,88,89.2,
96,87,93,nan,92,92,92,
90,83,90,92,nan,86,88.2,
91,84,88,92,86,nan,88.2,
 ,,,,,,,
129,3,4,,,,,
nan,75,74,69,74,70,72.4,
