 ,,,,,,,,,
134,2,7,,,,,,,
nan,68,72,73,75,70,71.6,,,
68,nan,80,86,79,61,74.8,,,
72,80,nan,79,92,64,77.4,,,
73,86,79,nan,80,68,77.2,,,
75,79,92,80,nan,66,78.4,,,
70,61,64,68,66,nan,65.8,,,
 ,,,,,,,,,
127,5,7,,,,,,,
nan,78,86,77,89,76,81.2,,,
78,nan,72,89,74,89,80.4,,,
86,72,nan,73,83,71,77,,,
77,89,73,nan,75,90,80.8,,,
89,74,83,75,nan,73,78.8,,,
76,89,71,90,73,nan,79.8,,,
 ,,,,,,,,,
129,2,3,,,,,,,
nan,51,35,44,47,35,42.4,,,
51,nan,49,59,51,43,50.6,,,
35,49,nan,71,46,48,49.8,,,
44,59,71,nan,45,57,55.2,,,
47,51,46,45,nan,34,44.6,,,
35,43,48,57,34,nan,43.4,,,
 ,,,,,,,,,
129,3,6,,,,,134,4,6
nan,93,90,99,90,99,94.2,,,
93,nan,88,92,97,92,92.4,,,
90,88,nan,90,86,90,88.8,,,
99,92,90,nan,89,100,94,,,
90,97,86,89,nan,89,90.2,,,
99,92,90,100,89,nan,94,,,
 ,,,,,,,,,
133,5,3,,,,,,,
nan,95,42,73,83,99,78.4,,,
95,nan,42,76,86,96,79,,,
42,42,nan,44,45,42,43,,,
73,76,44,nan,88,73,70.8,,,
83,86,45,88,nan,83,77,,,
99,96,42,73,83,nan,78.6,,,
 ,,,,,,,,,
131,3,2,,,,,,,
nan,44,42,53,47,47,46.6,,,
44,nan,42,56,49,35,45.2,,,
42,42,nan,51,47,75,51.4,,,
53,56,51,nan,66,56,56.4,,,
47,49,47,66,nan,50,51.8,,,
47,35,75,56,50,nan,52.6,,,
 ,,,,,,,,,
126,7,2,,,,,,,
nan,97,91,61,59,93,80.2,,,
97,nan,91,61,60,91,80,,,
91,91,nan,60,60,94,79.2,,,
61,61,60,nan,96,61,67.8,,,
59,60,60,96,nan,60,67,,,
93,91,94,61,60,nan,79.8,,,
 ,,,,,,,,,
134,6,5,,,,,,,
nan,81,73,73,90,70,77.4,,,
81,nan,90,91,90,88,88,,,
73,90,nan,97,81,97,87.6,,,
73,91,97,nan,82,96,87.8,,,
90,90,81,82,nan,79,84.4,,,
70,88,97,96,79,nan,86,,,
 ,,,,,,,,,
133,6,4,,,,,,,
nan,98,76,98,81,98,90.2,,,
98,nan,77,96,82,96,89.8,,,
76,77,nan,76,87,76,78.4,,,
98,96,76,nan,82,100,90.4,,,
81,82,87,82,nan,82,82.8,,,
98,96,76,100,82,nan,90.4,,,
 ,,,,,,,,,
130,7,5,,,,,,,
nan,75,82,42,81,76,71.2,,,
75,nan,74,32,91,95,73.4,,,
82,74,nan,27,80,75,67.6,,,
42,32,27,nan,34,31,33.2,,,
81,91,80,34,nan,93,75.8,,,
76,95,75,31,93,nan,74,,,
 ,,,,,,,,,
125,7,6,,,,,,,
nan,93,89,87,87,91,89.4,,,
93,nan,88,86,88,90,89,,,
89,88,nan,86,86,87,87.2,,,
87,86,86,nan,84,93,87.2,,,
87,88,86,84,nan,87,86.4,,,
91,90,87,93,87,nan,89.6,,,
 ,,,,,,,,,
132,2,3,,,,,,,
nan,40,48,79,73,82,64.4,,,
40,nan,46,49,45,34,42.8,,,
48,46,nan,48,50,43,47,,,
79,49,48,nan,81,68,65,,,
73,45,50,81,nan,59,61.6,,,
82,34,43,68,59,nan,57.2,,,
 ,,,,,,,,,
129,4,6,,,,,,,
nan,93,99,99,98,98,97.4,,,
93,nan,93,93,92,92,92.6,,,
99,93,nan,99,98,99,97.6,,,
99,93,99,nan,98,99,97.6,,,
98,92,98,98,nan,98,96.8,,,
98,92,99,99,98,nan,97.2,,,
 ,,,,,,,,,
130,4,2,,,,,,,
nan,98,96,97,86,89,93.2,,,
98,nan,95,98,87,91,93.8,,,
96,95,nan,94,83,88,91.2,,,
97,98,94,nan,88,91,93.6,,,
86,87,83,88,nan,89,86.6,,,
89,91,88,91,89,nan,89.6,,,
 ,,,,,,,,,
128,6,3,,,,,,,
nan,91,43,43,45,42,52.8,,,
91,nan,42,45,44,42,52.8,,,
43,42,nan,57,94,98,66.8,,,
43,45,57,nan,58,57,52,,,
45,44,94,58,nan,95,67.2,,,
42,42,98,57,95,nan,66.8,,,
 ,,,,,,,,,
133,6,7,,,,,,,
nan,95,93,84,95,93,92,,,
95,nan,89,88,91,90,90.6,,,
93,89,nan,80,91,93,89.2,,,
84,88,80,nan,83,82,83.4,,,
95,91,91,83,nan,92,90.4,,,
93,90,93,82,92,nan,90,,,
 ,,,,,,,,,
132,6,5,,,,,,,
nan,90,93,90,91,75,87.8,,,
90,nan,97,99,99,83,93.6,,,
93,97,nan,97,97,80,92.8,,,
90,99,97,nan,99,83,93.6,,,
91,99,97,99,nan,83,93.8,,,
75,83,80,83,83,nan,80.8,,,
 ,,,,,,,,,
128,7,7,,,,,,,
nan,99,91,99,99,94,96.4,,,
99,nan,91,99,99,94,96.4,,,
91,91,nan,91,91,85,89.8,,,
99,99,91,nan,99,94,96.4,,,
99,99,91,99,nan,94,96.4,,,
94,94,85,94,94,nan,92.2,,,
 ,,,,,,,,,
129,2,2,,,,,,,
nan,45,36,42,41,37,40.2,,,
45,nan,26,37,44,34,37.2,,,
36,26,nan,25,22,34,28.6,,,
42,37,25,nan,40,28,34.4,,,
41,44,22,40,nan,54,40.2,,,
37,34,34,28,54,nan,37.4,,,
 ,,,,,,,,,
130,4,5,,,,,,,
nan,98,85,95,86,88,90.4,,,
98,nan,85,96,85,88,90.4,,,
85,85,nan,83,88,92,86.6,,,
95,96,83,nan,84,86,88.8,,,
86,85,88,84,nan,95,87.6,,,
88,88,92,86,95,nan,89.8,,,
 ,,,,,,,,,
129,2,7,,,,,,,
nan,91,84,92,73,69,81.8,,,
91,nan,88,85,69,67,80,,,
84,88,nan,81,72,71,79.2,,,
92,85,81,nan,74,70,80.4,,,
73,69,72,74,nan,90,75.6,,,
69,67,71,70,90,nan,73.4,,,
 ,,,,,,,,,
135,6,4,,,,,,,
nan,88,97,98,98,100,96.2,,,
88,nan,86,86,86,88,86.8,,,
97,86,nan,99,98,97,95.4,,,
98,86,99,nan,99,98,96,,,
98,86,98,99,nan,98,95.8,,,
100,88,97,98,98,nan,96.2,94.4,,
 ,,,,,,,,,
130,3,4,,,,,,,
nan,97,93,91,92,94,93.4,,,
97,nan,94,93,94,93,94.2,,,
93,94,nan,98,99,88,94.4,,,
91,93,98,nan,98,86,93.2,,,
92,94,99,98,nan,88,94.2,,,
94,93,88,86,88,nan,89.8,93.2,,
 ,,,,,,,,,
132,4,7,,,,,,,
