132,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,75,94,96,80,nan,74,90,96,95,94,95,96,96,70,96,96,94,94,95,90.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,97,71,72,86,74,nan,67,72,71,70,71,72,72,95,71,72,71,70,71,74.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,69,94,92,74,90,67,nan,94,94,94,94,94,94,70,94,94,94,95,94,88.73684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,73,98,97,78,96,72,94,nan,98,97,98,99,99,69,99,99,98,97,98,92.42105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,72,99,97,77,95,71,94,98,nan,99,97,98,98,68,98,98,99,98,97,92.10526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,72,98,97,76,94,70,94,97,99,nan,97,97,97,68,97,97,98,99,97,91.63157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,72,97,97,77,95,71,94,98,97,97,nan,98,98,69,98,98,97,97,99,91.94736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,73,98,97,78,96,72,94,99,98,97,98,nan,99,69,99,99,98,97,99,92.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,72,98,96,78,96,72,94,99,98,97,98,99,nan,69,99,99,98,97,98,92.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,94,68,69,83,70,95,70,69,68,68,69,69,69,nan,69,69,68,68,69,72.26315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,72,97,96,78,96,71,94,99,98,97,98,99,99,69,nan,99,98,97,98,92.21052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,73,98,97,78,96,72,94,99,98,97,98,99,99,69,99,nan,98,97,98,92.42105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,71,99,96,77,94,71,94,98,99,98,97,98,98,68,98,98,nan,98,97,91.89473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,71,98,96,76,94,70,95,97,98,99,97,97,97,68,97,97,98,nan,97,91.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,73,97,97,77,95,71,94,98,97,97,99,99,98,69,98,98,97,97,nan,92.05263158,88.20221607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan,92,91,92,90,92,92,92,88,92,92,96,90,93,90,92,97,92,92,90,91.84210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,nan,97,98,96,98,98,98,94,98,98,93,96,99,96,98,92,98,100,96,96.57894737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,97,nan,95,99,98,98,98,97,98,99,91,98,97,99,99,91,96,97,99,96.68421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,98,95,nan,95,96,96,96,93,97,96,94,94,97,95,96,92,99,98,95,95.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,96,99,95,nan,98,97,98,97,98,98,91,99,97,100,98,90,95,96,100,96.42105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,98,98,96,98,nan,99,99,96,99,99,92,97,98,98,99,92,96,98,98,96.94736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,98,98,96,97,99,nan,99,95,99,99,93,97,99,97,99,92,96,98,97,96.84210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,98,98,96,98,99,99,nan,95,99,99,92,97,98,98,99,92,96,98,98,96.89473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,94,97,93,97,96,95,95,nan,95,96,89,97,95,97,96,88,93,94,97,94.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,98,98,97,98,99,99,99,95,nan,99,93,97,99,98,99,92,97,98,98,97.10526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,98,99,96,98,99,99,99,96,99,nan,92,98,98,98,99,92,96,98,98,97.05263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,93,91,94,91,92,93,92,89,93,92,nan,90,93,91,92,97,94,93,91,92.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,96,98,94,99,97,97,97,97,97,98,90,nan,97,99,98,90,94,96,99,95.94736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,99,97,97,97,98,99,98,95,99,98,93,97,nan,97,98,93,97,99,97,96.89473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,96,99,95,100,98,97,98,97,98,98,91,99,97,nan,98,90,95,96,100,96.42105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,98,99,96,98,99,99,99,96,99,99,92,98,98,98,nan,92,96,98,98,97.05263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,92,91,92,90,92,92,92,88,92,92,97,90,93,90,92,nan,92,92,90,91.89473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,98,96,99,95,96,96,96,93,97,96,94,94,97,95,96,92,nan,98,95,95.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,100,97,98,96,98,98,98,94,98,98,93,96,99,96,98,92,98,nan,96,96.57894737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,96,99,95,100,98,97,98,97,98,98,91,99,97,100,98,90,95,96,nan,96.42105263,95.73407202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan,61,86,49,67,68,75,60,58,70,51,63,74,75,80,71,52,64,65,57,65.57894737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,nan,58,55,81,60,60,60,46,63,43,80,56,56,53,59,64,80,62,51,60.42105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,58,nan,46,63,62,78,58,56,72,56,60,67,76,86,73,52,69,66,54,65.15789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,55,46,nan,60,46,51,46,47,40,56,50,46,60,43,47,69,49,59,48,50.89473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,81,63,60,nan,53,64,51,53,52,46,75,58,62,60,59,68,71,71,54,61.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,60,62,46,53,nan,54,86,56,67,54,63,55,57,55,54,46,65,49,68,58.84210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,60,78,51,64,54,nan,52,54,61,53,59,67,68,72,69,58,65,71,51,62.21052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,60,58,46,51,86,52,nan,58,61,59,62,52,57,52,50,44,60,48,72,57.26315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,46,56,47,53,56,54,58,nan,48,65,45,55,57,52,59,47,45,55,74,54.21052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,63,72,40,52,67,61,61,48,nan,50,64,65,59,61,74,46,77,54,49,59.63157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,43,56,56,46,54,53,59,65,50,nan,45,50,62,51,54,52,49,53,64,53.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,80,60,50,75,63,59,62,45,64,45,nan,58,59,57,53,60,77,64,52,60.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,56,67,46,58,55,67,52,55,65,50,58,nan,59,66,67,52,57,63,53,58.94736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,56,76,60,62,57,68,57,57,59,62,59,59,nan,73,59,62,53,70,55,62.05263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,53,86,43,60,55,72,52,52,61,51,57,66,73,nan,64,51,58,66,53,60.68421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,59,73,47,59,54,69,50,59,74,54,53,67,59,64,nan,49,65,55,51,59.57894737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,64,52,69,68,46,58,44,47,46,52,60,52,62,51,49,nan,61,75,48,55.57894737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,80,69,49,71,65,65,60,45,77,49,77,57,53,58,65,61,nan,64,49,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,62,66,59,71,49,71,48,55,54,53,64,63,70,66,55,75,64,nan,53,61.21052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,51,54,48,54,68,51,72,74,49,64,52,53,55,53,51,48,49,53,nan,55.57894737,59.44044321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,87,96,95,94,93,95,95,96,90,91,88,95,90,96,88,95,92,87,93,92.42105263
87,nan,86,89,88,91,88,90,90,94,94,97,84,94,90,98,91,93,98,92,91.26315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,86,nan,93,92,91,93,91,96,89,89,86,96,88,93,86,93,90,84,90,90.63157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,89,93,nan,96,96,97,94,96,91,90,91,92,92,98,90,97,94,89,95,93.42105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,88,92,96,nan,95,98,93,96,90,90,89,92,93,97,88,96,93,88,94,92.73684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,91,91,96,95,nan,95,96,95,94,92,92,91,95,95,92,97,98,91,97,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,88,93,97,98,95,nan,93,96,90,90,90,92,93,98,89,97,94,88,94,93.15789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,90,91,94,93,96,93,nan,93,93,93,91,91,93,94,91,95,95,90,96,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,90,96,96,96,95,96,93,nan,90,90,88,94,91,96,88,97,93,88,93,92.94736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,94,89,91,90,94,90,93,90,nan,95,95,88,96,91,95,92,95,94,94,92.42105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,94,89,90,90,92,90,93,90,95,nan,93,88,96,91,93,91,93,92,94,91.84210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,97,86,91,89,92,90,91,88,95,93,nan,85,95,91,98,91,93,97,93,91.73684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,84,96,92,92,91,92,91,94,88,88,85,nan,88,93,85,93,90,84,90,90.05263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,94,88,92,93,95,93,93,91,96,96,95,88,nan,93,95,94,97,94,96,93.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,90,93,98,97,95,98,94,96,91,91,91,93,93,nan,91,97,94,90,96,93.89473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,98,86,90,88,92,89,91,88,95,93,98,85,95,91,nan,91,93,98,93,91.68421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,91,93,97,96,97,97,95,97,92,91,91,93,94,97,91,nan,96,90,95,94.10526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,93,90,94,93,98,94,95,93,95,93,93,90,97,94,93,96,nan,93,97,93.84210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,98,84,89,88,91,88,90,88,94,92,97,84,94,90,98,90,93,nan,92,90.89473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,92,90,95,94,97,94,96,93,94,94,93,90,96,96,93,95,97,92,nan,93.89473684,92.49707602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan,93,86,46,66,61,71,73,76,58,64,91,73,66,66,68,89,88,77,51,71.73684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,nan,87,46,66,60,74,77,78,58,64,96,72,65,63,63,90,89,77,52,72.10526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,87,nan,49,59,68,78,81,87,66,57,85,80,59,60,60,93,97,87,58,73.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,46,49,nan,42,69,52,53,52,72,44,44,59,45,45,46,47,49,54,80,52.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,66,59,42,nan,45,55,56,54,44,92,66,52,91,89,88,61,61,53,42,62.21052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,60,68,69,45,nan,73,74,75,94,45,59,82,47,47,48,65,68,77,83,65.26315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,74,78,52,55,73,nan,93,87,70,53,77,87,52,50,51,75,80,86,61,69.73684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,77,81,53,56,74,93,nan,90,71,54,79,86,55,52,53,79,82,90,61,71.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,78,87,52,54,75,87,90,nan,72,53,77,88,54,55,55,83,86,96,63,72.68421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,58,66,72,44,94,70,71,72,nan,45,57,79,46,47,48,62,64,74,87,63.89473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64,57,44,92,45,53,54,53,45,nan,64,51,94,92,92,58,59,52,43,61.89473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,96,85,44,66,59,77,79,77,57,64,nan,72,63,61,62,88,87,76,51,71.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,72,80,59,52,82,87,86,88,79,51,72,nan,52,52,54,76,81,90,69,71.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,65,59,45,91,47,52,55,54,46,94,63,52,nan,95,95,61,60,54,44,63.05263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,63,60,45,89,47,50,52,55,47,92,61,52,95,nan,97,63,60,55,45,62.84210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,63,60,46,88,48,51,53,55,48,92,62,54,95,97,nan,62,62,55,46,63.42105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,90,93,47,61,65,75,79,83,62,58,88,76,61,63,62,nan,93,82,55,72.73684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,89,97,49,61,68,80,82,86,64,59,87,81,60,60,62,93,nan,86,57,74.15789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,77,87,54,53,77,86,90,96,74,52,76,90,54,55,55,82,86,nan,65,72.94736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,52,58,80,42,83,61,61,63,87,43,51,69,44,45,46,55,57,65,nan,58.57894737,67.82548476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan,92,89,53,51,86,91,96,81,81,83,93,80,90,96,42,90,93,70,41,78.84210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,nan,93,53,54,86,96,94,81,80,86,95,79,88,94,45,88,94,71,44,79.63157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,93,nan,51,56,90,91,90,83,80,83,91,80,87,90,46,92,91,68,46,78.78947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,53,51,nan,59,52,53,53,52,51,57,51,50,54,53,66,52,52,66,65,54.89473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,54,56,59,nan,54,54,52,53,52,53,51,50,51,52,75,54,52,57,77,55.63157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,86,90,52,54,nan,84,87,91,88,79,88,88,83,87,44,95,92,65,44,78.05263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,96,91,53,54,84,nan,93,79,78,88,92,76,91,93,45,86,91,73,44,78.84210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,94,90,53,52,87,93,nan,81,81,86,94,78,91,100,43,91,94,71,41,79.78947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,81,83,52,53,91,79,81,nan,96,74,81,96,77,81,45,88,85,64,44,75.36842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,80,80,51,52,88,78,81,96,nan,74,80,94,76,81,42,84,84,64,42,74.10526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,86,83,57,53,79,88,86,74,74,nan,85,72,91,86,46,80,83,80,45,75.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,95,91,51,51,88,92,94,81,80,85,nan,81,89,94,42,90,95,68,43,79.10526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,79,80,50,50,88,76,78,96,94,72,81,nan,75,78,42,84,83,62,44,73.26315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,88,87,54,51,83,91,91,77,76,91,89,75,nan,91,44,84,89,75,42,77.26315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,94,90,53,52,87,93,100,81,81,86,94,78,91,nan,43,91,94,71,41,79.78947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,45,46,66,75,44,45,43,45,42,46,42,42,44,43,nan,44,43,53,94,49.68421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,88,92,52,54,95,86,91,88,84,80,90,84,84,91,44,nan,94,66,43,78.73684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,94,91,52,52,92,91,94,85,84,83,95,83,89,94,43,94,nan,69,42,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,71,68,66,57,65,73,71,64,64,80,68,62,75,71,53,66,69,nan,51,66.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,44,46,65,77,44,44,41,44,42,45,43,44,42,41,94,43,42,51,nan,49.10526316,73.34903047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan,94,92,99,93,97,93,94,92,92,90,91,93,91,90,93,91,98,88,94,92.89473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,nan,89,94,90,95,92,97,89,90,87,88,92,89,88,90,89,94,86,92,90.78947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,89,nan,92,98,91,96,90,99,98,97,98,95,99,98,98,99,91,95,95,95.26315789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,94,92,nan,93,98,93,93,92,93,90,90,93,91,90,93,91,98,88,94,92.89473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,90,98,93,nan,92,97,92,98,99,96,96,97,97,96,100,97,92,94,97,95.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,95,91,98,92,nan,93,94,91,92,89,90,93,91,90,92,91,97,88,94,92.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,92,96,93,97,93,nan,94,96,97,94,94,99,95,94,97,95,92,93,97,94.78947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,97,90,93,92,94,94,nan,91,91,89,89,94,90,89,92,90,93,87,94,91.73684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,89,99,92,98,91,96,91,nan,99,97,98,95,98,98,98,99,91,95,95,95.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,90,98,93,99,92,97,91,99,nan,96,97,96,98,97,99,98,92,94,96,95.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,87,97,90,96,89,94,89,97,96,nan,99,93,98,99,96,98,91,97,93,94.15789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,88,98,90,96,90,94,89,98,97,99,nan,94,99,99,96,99,91,96,93,94.57894737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,92,95,93,97,93,99,94,95,96,93,94,nan,94,93,97,94,93,92,97,94.42105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,89,99,91,97,91,95,90,98,98,98,99,94,nan,99,97,99,90,95,94,94.94736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,88,98,90,96,90,94,89,98,97,99,99,93,99,nan,96,99,91,96,94,94.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,90,98,93,100,92,97,92,98,99,96,96,97,97,96,nan,97,92,94,97,95.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,89,99,91,97,91,95,90,99,98,98,99,94,99,99,97,nan,91,96,94,95.10526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,94,91,98,92,97,92,93,91,92,91,91,93,90,91,92,91,nan,89,94,92.63157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,86,95,88,94,88,93,87,95,94,97,96,92,95,96,94,96,89,nan,92,92.36842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,92,95,94,97,94,97,94,95,96,93,93,97,94,94,97,94,94,92,nan,94.52631579,93.966759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan,80,65,59,48,45,52,72,49,70,71,67,64,60,72,56,68,71,52,76,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,nan,56,55,41,44,54,64,52,69,66,72,57,57,64,49,64,70,47,66,59.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,56,nan,69,40,44,47,68,41,57,52,49,51,46,56,49,53,56,36,78,53.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,55,69,nan,32,33,42,72,31,63,44,50,39,40,47,38,45,48,32,62,47.42105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,41,40,32,nan,34,54,39,57,38,56,38,65,53,53,64,53,50,65,48,48.84210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,44,44,33,34,nan,38,34,52,35,42,43,43,39,55,38,47,47,32,43,41.47368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,54,47,42,54,38,nan,46,56,49,61,50,65,59,54,75,61,61,53,48,53.94736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,64,68,72,39,34,46,nan,40,80,57,66,49,60,53,44,59,61,45,68,56.68421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,52,41,31,57,52,56,40,nan,45,61,53,61,61,66,56,57,60,56,47,52.68421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,69,57,63,38,35,49,80,45,nan,57,75,50,59,57,46,65,66,49,64,57.57894737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,66,52,44,56,42,61,57,61,57,nan,60,72,69,72,67,73,71,59,66,61.89473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
