61,70,70,nan,68,61,66,
70,69,79,68,nan,62,69.6,
83,65,68,61,62,nan,67.8,
 ,,,,,,,
128,7,3,,,,,
nan,99,98,99,97,99,98.4,
99,nan,99,100,97,100,99,
98,99,nan,99,97,99,98.4,
99,100,99,nan,97,100,99,
97,97,97,97,nan,97,97,
99,100,99,100,97,nan,99,98.46666667
 ,,,,,,,
134,4,3,,,,,
nan,73,91,82,79,89,82.8,
73,nan,69,79,79,78,75.6,
91,69,nan,77,77,82,79.2,
82,79,77,nan,79,83,80,
79,79,77,79,nan,82,79.2,
89,78,82,83,82,nan,82.8,
 ,,,,,,,
134,4,7,,,,,
nan,41,83,21,62,21,45.6,
41,nan,36,64,34,64,47.8,
83,36,nan,19,63,19,44,
21,64,19,nan,21,99,44.8,
62,34,63,21,nan,21,40.2,
21,64,19,99,21,nan,44.8,
 ,,,,,,,
135,5,6,,,,,
nan,88,74,62,76,76,75.2,
88,nan,66,55,67,67,68.6,
74,66,nan,80,92,94,81.2,
62,55,80,nan,80,79,71.2,
76,67,92,80,nan,95,82,
76,67,94,79,95,nan,82.2,
 ,,,,,,,
131,7,7,,,,,
nan,99,99,99,99,99,99,
99,nan,99,99,99,99,99,
99,99,nan,99,99,99,99,
99,99,99,nan,99,99,99,
99,99,99,99,nan,99,99,
99,99,99,99,99,nan,99,99
 ,,,,,,,
133,2,4,,,,,
nan,81,60,78,60,59,67.6,
81,nan,55,89,56,55,67.2,
60,55,nan,52,59,61,57.4,
78,89,52,nan,57,53,65.8,
60,56,59,57,nan,85,63.4,
59,55,61,53,85,nan,62.6,
 ,,,,,,,
125,2,6,,,,,
nan,93,90,65,98,66,82.4,
93,nan,86,68,94,69,82,
90,86,nan,62,90,67,79,
65,68,62,nan,66,83,68.8,
98,94,90,66,nan,67,83,
66,69,67,83,67,nan,70.4,
 ,,,,,,,
125,3,7,,,,,
nan,91,90,89,96,100,93.2,
91,nan,94,98,88,91,92.4,
90,94,nan,94,89,90,91.4,
89,98,94,nan,89,89,91.8,
96,88,89,89,nan,96,91.6,
100,91,90,89,96,nan,93.2,92.26666667
 ,,,,,,,
128,4,4,,,,,
nan,87,94,92,83,89,89,
87,nan,88,82,93,87,87.4,
94,88,nan,88,88,94,90.4,
92,82,88,nan,83,85,86,
83,93,88,83,nan,88,87,
89,87,94,85,88,nan,88.6,
 ,,,,,,,
135,3,6,,,,,
nan,95,99,91,97,97,95.8,
95,nan,94,91,92,93,93,
99,94,nan,90,98,98,95.8,
91,91,90,nan,89,90,90.2,
97,92,98,89,nan,99,95,
97,93,98,90,99,nan,95.4,94.2
 ,,,,,,,
130,3,3,,,,,
nan,55,45,55,56,57,53.6,
55,nan,63,89,90,90,77.4,
45,63,nan,67,69,70,62.8,
55,89,67,nan,94,93,79.6,
56,90,69,94,nan,99,81.6,
57,90,70,93,99,nan,81.8,
 ,,,,,,,
129,5,6,,,,,
nan,79,90,98,50,75,78.4,
79,nan,87,79,62,95,80.4,
90,87,nan,91,55,82,81,
98,79,91,nan,50,75,78.6,
50,62,55,50,nan,65,56.4,
75,95,82,75,65,nan,78.4,
 ,,,,,,,
