88,89,nan,92,91,91,90.2,
93,83,92,nan,94,95,91.4,
90,82,91,94,nan,93,90,
90,81,91,95,93,nan,90,
 ,,,,,,,
125,2,2,,,,,
nan,59,61,51,60,39,54,
59,nan,72,39,83,41,58.8,
61,72,nan,45,80,40,59.6,
51,39,45,nan,42,29,41.2,
60,83,80,42,nan,48,62.6,
39,41,40,29,48,nan,39.4,
 ,,,,,,,
129,3,6,,,,,
nan,84,89,89,99,80,88.2,
84,nan,94,94,84,95,90.2,
89,94,nan,100,89,90,92.4,
89,94,100,nan,89,90,92.4,
99,84,89,89,nan,81,88.4,
80,95,90,90,81,nan,87.2,
 ,,,,,,,
129,6,7,,,,,
nan,96,86,94,98,95,93.8,
96,nan,84,91,96,92,91.8,
86,84,nan,81,87,83,84.2,
94,91,81,nan,94,90,90,
98,96,87,94,nan,95,94,
95,92,83,90,95,nan,91,
 ,,,,,,,
134,6,5,,,,,
nan,94,86,83,90,91,88.8,
94,nan,91,81,95,96,91.4,
86,91,nan,74,95,94,88,
83,81,74,nan,77,78,78.6,
90,95,95,77,nan,99,91.2,
91,96,94,78,99,nan,91.6,
 ,,,,,,,
133,7,5,,,,,
nan,27,25,29,25,27,26.6,
27,nan,97,92,98,86,80,
25,97,nan,90,97,85,78.8,
29,92,90,nan,91,90,78.4,
25,98,97,91,nan,86,79.4,
27,86,85,90,86,nan,74.8,
 ,,,,,,,
134,7,5,,,,,
nan,94,68,74,67,90,78.6,
94,nan,72,78,71,94,81.8,
68,72,nan,92,96,76,80.8,
74,78,92,nan,89,82,83,
67,71,96,89,nan,74,79.4,
90,94,76,82,74,nan,83.2,
 ,,,,,,,
134,6,7,,,,,
nan,94,95,94,92,93,93.6,
94,nan,92,94,92,91,92.6,
95,92,nan,95,93,94,93.8,
94,94,95,nan,95,95,94.6,
92,92,93,95,nan,91,92.6,
93,91,94,95,91,nan,92.8,93.33333333
 ,,,,,,,
133,4,7,,,,,
nan,95,91,89,95,32,80.4,
95,nan,88,86,94,35,79.6,
91,88,nan,93,88,29,77.8,
89,86,93,nan,86,28,76.4,
95,94,88,86,nan,33,79.2,
32,35,29,28,33,nan,31.4,
 ,,,,,,,
125,7,4,,,,,
nan,99,99,100,99,99,99.2,
99,nan,100,99,100,100,99.6,
99,100,nan,99,100,100,99.6,
100,99,99,nan,99,99,99.2,
99,100,100,99,nan,100,99.6,
99,100,100,99,100,nan,99.6,99.46666667
 ,,,,,,,
130,5,2,,,,,
nan,85,84,80,90,91,86,
85,nan,96,93,93,89,91.2,
84,96,nan,93,92,87,90.4,
80,93,93,nan,88,86,88,
90,93,92,88,nan,92,91,
91,89,87,86,92,nan,89,
 ,,,,,,,
130,7,3,,,,,
nan,98,95,73,97,65,85.6,
98,nan,96,73,98,66,86.2,
95,96,nan,74,95,66,85.2,
73,73,74,nan,73,86,75.8,
97,98,95,73,nan,65,85.6,
65,66,66,86,65,nan,69.6,
 ,,,,,,,
126,6,7,,,,,
nan,95,95,98,94,91,94.6,
95,nan,98,95,96,93,95.4,
95,98,nan,96,96,94,95.8,
98,95,96,nan,94,91,94.8,
94,96,96,94,nan,91,94.2,
91,93,94,91,91,nan,92,94.46666667
 ,,,,,,,
130,6,6,,,,,
133,6,6,,,,,
nan,67,56,69,61,43,59.2,
67,nan,77,94,83,57,75.6,
56,77,nan,80,75,67,71,
69,94,80,nan,85,59,77.4,
61,83,75,85,nan,59,72.6,
43,57,67,59,59,nan,57,
 ,,,,,,,
134,4,2,,,,,
nan,50,73,55,60,42,56,
50,nan,38,78,73,83,64.4,
73,38,nan,41,45,32,45.8,
55,78,41,nan,88,62,64.8,
60,73,45,88,nan,56,64.4,
42,83,32,62,56,nan,55,
 ,,,,,,,
128,5,7,,,,,
nan,82,63,77,59,68,69.8,
82,nan,76,85,73,81,79.4,
63,76,nan,66,88,85,75.6,
77,85,66,nan,66,76,74,
59,73,88,66,nan,85,74.2,
68,81,85,76,85,nan,79,
 ,,,,,,,
129,7,2,,,,,
nan,100,88,98,61,74,84.2,
100,nan,88,98,61,74,84.2,
88,88,nan,88,54,83,80.2,
98,98,88,nan,60,74,83.6,
61,61,54,60,nan,46,56.4,
74,74,83,74,46,nan,70.2,
 ,,,,,,,
129,4,7,,,,,
nan,85,97,97,97,96,94.4,
85,nan,87,86,84,83,85,
97,87,nan,96,96,95,94.2,
97,86,96,nan,97,95,94.2,
97,84,96,97,nan,95,93.8,
96,83,95,95,95,nan,92.8,92.4
 ,,,,,,,
128,2,2,,,,,
nan,39,48,55,45,69,51.2,
39,nan,32,64,45,51,46.2,
48,32,nan,39,42,50,42.2,
55,64,39,nan,47,60,53,
45,45,42,47,nan,66,49,
69,51,50,60,66,nan,59.2,
 ,,,,,,,
129,6,2,,,,,
nan,92,75,71,71,82,78.2,
92,nan,82,66,66,76,76.4,
75,82,nan,54,54,62,65.4,
71,66,54,nan,99,85,75,
71,66,54,99,nan,85,75,
82,76,62,85,85,nan,78,
 ,,,,,,,
132,3,4,,,,,
nan,93,88,87,92,94,90.8,
93,nan,93,92,96,94,93.6,
88,93,nan,98,90,92,92.2,
87,92,98,nan,89,93,91.8,
92,96,90,89,nan,92,91.8,
94,94,92,93,92,nan,93,92.2
 ,,,,,,,
132,2,7,,,,,
nan,87,90,90,91,93,90.2,
87,nan,86,81,91,89,86.8,
90,86,nan,92,90,94,90.4,
90,81,92,nan,84,91,87.6,
91,91,90,84,nan,91,89.4,
93,89,94,91,91,nan,91.6,
 ,,,,,,,
129,3,4,,,,,
nan,93,93,95,97,93,94.2,
93,nan,99,94,95,99,96,
93,99,nan,94,95,100,96.2,
95,94,94,nan,98,94,95,
97,95,95,98,nan,95,96,
93,99,100,94,95,nan,96.2,95.6
 ,,,,,,,
133,3,5,,,,,
nan,83,100,79,99,84,89,
83,nan,83,94,84,95,87.8,
100,83,nan,79,99,84,89,
79,94,79,nan,79,93,84.8,
99,84,99,79,nan,85,89.2,
84,95,84,93,85,nan,88.2,
 ,,,,,,,
134,5,6,,,,,
nan,59,66,63,91,85,72.8,
59,nan,89,92,65,54,71.8,
66,89,nan,91,72,61,75.8,
63,92,91,nan,66,57,73.8,
91,65,72,66,nan,85,75.8,
85,54,61,57,85,nan,68.4,
 ,,,,,,,
132,2,2,,,,,
nan,29,39,48,29,37,36.4,
29,nan,47,37,57,39,41.8,
39,47,nan,34,60,36,43.2,
48,37,34,nan,32,58,41.8,
29,57,60,32,nan,35,42.6,
37,39,36,58,35,nan,41,
 ,,,,,,,
128,5,3,,,,,
nan,89,85,42,42,92,70,
89,nan,85,43,43,89,69.8,
85,85,nan,44,43,82,67.8,
42,43,44,nan,97,42,53.6,
42,43,43,97,nan,42,53.4,
92,89,82,42,42,nan,69.4,
 ,,,,,,,
131,2,2,,,,,
nan,54,62,51,58,53,55.6,
54,nan,54,47,46,53,50.8,
62,54,nan,31,40,72,51.8,
51,47,31,nan,59,33,44.2,
58,46,40,59,nan,42,49,
53,53,72,33,42,nan,50.6,
 ,,,,,,,
132,5,7,,,,,
nan,63,73,91,66,92,77,
63,nan,40,64,69,60,59.2,
73,40,nan,70,47,68,59.6,
91,64,70,nan,65,89,75.8,
66,69,47,65,nan,70,63.4,
92,60,68,89,70,nan,75.8,
 ,,,,,,,
127,4,5,,,,,
nan,91,95,91,98,88,92.6,
91,nan,92,88,93,94,91.6,
95,92,nan,92,97,88,92.8,
91,88,92,nan,93,83,89.4,
98,93,97,93,nan,88,93.8,
88,94,88,83,88,nan,88.2,91.4
 ,,,,,,,
132,3,5,,,,,
nan,100,99,99,100,97,99,
100,nan,99,99,100,97,99,
99,99,nan,99,99,97,98.6,
99,99,99,nan,99,97,98.6,
100,100,99,99,nan,97,99,
97,97,97,97,97,nan,97,98.53333333
 ,,,,,,,
126,7,3,,,,,
nan,91,86,92,84,92,89,
91,nan,81,97,92,86,89.4,
86,81,nan,80,76,93,83.2,
92,97,80,nan,91,85,89,
84,92,76,91,nan,80,84.6,
92,86,93,85,80,nan,87.2,
 ,,,,,,,
129,4,7,,,,,
nan,80,90,77,72,96,83,
80,nan,88,95,89,82,86.8,
90,88,nan,85,80,93,87.2,
77,95,85,nan,86,79,84.4,
72,89,80,86,nan,74,80.2,
96,82,93,79,74,nan,84.8,
 ,,,,,,,
133,4,6,,,,,
nan,100,98,98,95,98,97.8,
100,nan,98,98,95,98,97.8,
98,98,nan,99,96,100,98.2,
98,98,99,nan,97,99,98.2,
95,95,96,97,nan,96,95.8,
98,98,100,99,96,nan,98.2,97.66666667
 ,,,,,,,
128,7,4,,,,,
