56,nan,69,48,100,68.25,
34,69,nan,71,69,60.75,
28,48,71,nan,48,48.75,
56,100,69,48,nan,68.25,57.9
72,3,6,4,,,
 ,,,,,,
nan,84,54,100,85,80.75,
84,nan,66,84,70,76,
54,66,nan,54,61,58.75,
100,84,54,nan,85,80.75,
85,70,61,85,nan,75.25,74.3
31,8,6,2,,,
 ,,,,,,
nan,100,100,87,87,93.5,
100,nan,100,87,87,93.5,
100,100,nan,87,87,93.5,
87,87,87,nan,100,90.25,
87,87,87,100,nan,90.25,92.2
73,3,8,4,,,
 ,,,,,,
nan,58,65,62,53,59.5,
58,nan,66,56,76,64,
65,66,nan,39,48,54.5,
62,56,39,nan,62,54.75,
53,76,48,62,nan,59.75,58.5
67,3,2,3,,,
 ,,,,,,
nan,97,100,100,100,99.25,
97,nan,97,97,97,97,
100,97,nan,100,100,99.25,
100,97,100,nan,100,99.25,
100,97,100,100,nan,99.25,98.8
72,8,4,3,,,
 ,,,,,,
nan,100,100,64,69,83.25,
100,nan,100,64,69,83.25,
100,100,nan,64,69,83.25,
64,64,64,nan,83,68.75,
69,69,69,83,nan,72.5,78.2
31,3,2,4,,,
 ,,,,,,
nan,82,60,93,18,63.25,
82,nan,74,89,27,68,
60,74,nan,69,23,56.5,
93,89,69,nan,21,68,
18,27,23,21,nan,22.25,55.6
41,8,3,3,,,
 ,,,,,,
nan,54,57,67,54,58,
54,nan,97,57,100,77,
57,97,nan,55,97,76.5,
67,57,55,nan,57,59,
54,100,97,57,nan,77,69.5
36,3,7,2,,,
 ,,,,,,
nan,53,44,100,60,64.25,
53,nan,66,53,91,65.75,
44,66,nan,44,58,53,
100,53,44,nan,60,64.25,
60,91,58,60,nan,67.25,62.9
80,8,2,3,,,
 ,,,,,,
nan,78,75,78,65,74,
78,nan,59,100,62,74.75,
75,59,nan,59,62,63.75,
78,100,59,nan,62,74.75,
65,62,62,62,nan,62.75,70
32,5,8,3,,,
 ,,,,,,
nan,93,84,91,71,84.75,
93,nan,90,96,67,86.5,
84,90,nan,86,76,84,
91,96,86,nan,66,84.75,
71,67,76,66,nan,70,82
40,8,5,3,,,
 ,,,,,,
nan,72,65,72,94,75.75,
72,nan,79,98,70,79.75,
65,79,nan,81,69,73.5,
72,98,81,nan,72,80.75,
94,70,69,72,nan,76.25,77.2
58,2,8,3,,,
 ,,,,,,
nan,89,67,66,59,70.25,
89,nan,62,55,54,65,
67,62,nan,91,49,67.25,
66,55,91,nan,43,63.75,
59,54,49,43,nan,51.25,63.5
35,4,2,3,,,
 ,,,,,,
nan,91,54,84,91,80,
91,nan,48,76,100,78.75,
54,48,nan,53,48,50.75,
84,76,53,nan,76,72.25,
91,100,48,76,nan,78.75,72.1
63,4,3,2,,,
 ,,,,,,
nan,16,38,38,43,33.75,
16,nan,50,50,48,41,
38,50,nan,100,80,67,
38,50,100,nan,80,67,
43,48,80,80,nan,62.75,54.3
80,8,7,4,,,
 ,,,,,,
nan,58,61,71,69,64.75,
58,nan,97,70,85,77.5,
61,97,nan,68,85,77.75,
71,70,68,nan,59,67,
69,85,85,59,nan,74.5,72.3
58,6,7,2,,,
 ,,,,,,
nan,95,100,89,50,83.5,
95,nan,95,91,55,84,
100,95,nan,89,50,83.5,
89,91,89,nan,50,79.75,
50,55,50,50,nan,51.25,76.4
36,3,6,3,,,
 ,,,,,,
nan,67,57,33,80,59.25,
67,nan,88,35,77,66.75,
57,88,nan,32,66,60.75,
33,35,32,nan,24,31,
80,77,66,24,nan,61.75,55.9
70,4,6,3,,,
 ,,,,,,
