 ,,,,,,,,,
nan,42,75,68,42,56.75,,,,
42,nan,48,42,100,58,,,,
75,48,nan,92,48,65.75,,,,
68,42,92,nan,42,61,,,,
42,100,48,42,nan,58,59.9,,,
127,2,4,3,,,,,,
 ,,,,,,,,,
nan,69,63,51,53,59,,,,
69,nan,81,50,42,60.5,,,,
63,81,nan,56,46,61.5,,,,
51,50,56,nan,61,54.5,,,,
53,42,46,61,nan,50.5,57.2,,,
130,3,8,2,,,,,,
 ,,,,,,,,,
nan,46,49,46,100,60.25,,,,
46,nan,84,100,46,69,,,,
49,84,nan,84,49,66.5,,,,
46,100,84,nan,46,69,,,,
100,46,49,46,nan,60.25,65,,,
129,3,6,2,,,,,,
 ,,,,,,,,,
nan,100,100,85,100,96.25,,,,
100,nan,100,85,100,96.25,,,,
100,100,nan,85,100,96.25,,,,
85,85,85,nan,85,85,,,,
100,100,100,85,nan,96.25,94,,,
133,6,4,4,,,,,,
 ,,,,,,,,,
nan,89,100,97,66,88,,,,
89,nan,89,92,63,83.25,,,,
100,89,nan,97,66,88,,,,
97,92,97,nan,63,87.25,,,,
66,63,66,63,nan,64.5,82.2,,,
134,7,3,2,,,,,,
 ,,,,,,,,,
nan,48,92,48,48,59,,,,
48,nan,49,100,100,74.25,,,,
92,49,nan,49,49,59.75,,,,
48,100,49,nan,100,74.25,,,,
48,100,49,100,nan,74.25,68.3,,,
138,4,4,2,,,,,,
 ,,,,,,,,,
nan,65,58,58,64,61.25,,,,
65,nan,91,86,93,83.75,,,,
58,91,nan,87,85,80.25,,,,
58,86,87,nan,92,80.75,,,,
64,93,85,92,nan,83.5,77.9,,,
134,6,8,2,,,,,,
 ,,,,,,,,,
nan,33,33,38,38,35.5,,,,
33,nan,100,93,93,79.75,,,,
33,100,nan,93,93,79.75,,,,
38,93,93,nan,100,81,,,,
38,93,93,100,nan,81,71.4,,,
135,4,2,2,,,,,,
 ,,,,,,,,,
nan,45,100,100,100,86.25,,,,
45,nan,45,45,45,45,,,,
100,45,nan,100,100,86.25,,,,
100,45,100,nan,100,86.25,,,,
100,45,100,100,nan,86.25,78,,,
137,3,5,2,,,,,,
 ,,,,,,,,,
nan,100,100,97,97,98.5,,,,
100,nan,100,97,97,98.5,,,,
100,100,nan,97,97,98.5,,,,
97,97,97,nan,100,97.75,,,,
97,97,97,100,nan,97.75,98.2,,,
127,4,3,4,,,,,,
 ,,,,,,,,,
nan,46,67,82,84,69.75,,,,
46,nan,41,48,49,46,,,,
67,41,nan,77,79,66,,,,
82,48,77,nan,97,76,,,,
84,49,79,97,nan,77.25,67,,,
131,6,6,2,,,,,,
 ,,,,,,,,,
nan,89,26,100,89,76,,,,
89,nan,29,89,100,76.75,,,,
26,29,nan,26,29,27.5,,,,
100,89,26,nan,89,76,,,,
89,100,29,89,nan,76.75,66.6,,,
127,3,2,2,,,,,,
 ,,,,,,,,,
nan,100,100,91,100,97.75,,,,
100,nan,100,91,100,97.75,,,,
100,100,nan,91,100,97.75,,,,
91,91,91,nan,91,91,,,,
100,100,100,91,nan,97.75,96.4,,,
127,3,3,4,,,,,,
 ,,,,,,,,,
nan,83,97,89,97,91.5,,,,
83,nan,86,74,86,82.25,,,,
97,86,nan,87,100,92.5,,,,
89,74,87,nan,87,84.25,,,,
97,86,100,87,nan,92.5,88.6,,,
136,8,7,4,,,,,,
 ,,,,,,,,,
nan,79,86,57,79,75.25,,,,
79,nan,71,74,100,81,,,,
86,71,nan,50,71,69.5,,,,
57,74,50,nan,74,63.75,,,,
79,100,71,74,nan,81,74.1,,,
