63,8,4,4,,,
 ,,,,,,
nan,92,94,58,99,85.75,
92,nan,87,55,92,81.5,
94,87,nan,54,94,82.25,
58,55,54,nan,57,56,
99,92,94,57,nan,85.5,78.2
56,8,3,3,,,
 ,,,,,,
nan,100,96,96,96,97,
100,nan,96,96,96,97,
96,96,nan,100,100,98,
96,96,100,nan,100,98,
96,96,100,100,nan,98,97.6
60,6,6,4,,,
 ,,,,,,
nan,98,65,48,92,75.75,
98,nan,66,49,93,76.5,
65,66,nan,46,61,59.5,
48,49,46,nan,51,48.5,
92,93,61,51,nan,74.25,66.9
52,6,8,2,,,
 ,,,,,,
nan,97,45,51,35,57,
97,nan,47,53,36,58.25,
45,47,nan,68,76,59,
51,53,68,nan,68,60,
35,36,76,68,nan,53.75,57.6
64,6,8,2,,,
 ,,,,,,
nan,36,38,61,43,44.5,
36,nan,73,41,63,53.25,
38,73,nan,31,78,55,
61,41,31,nan,19,38,
43,63,78,19,nan,50.75,48.3
59,7,3,2,,,
 ,,,,,,
nan,100,42,42,42,56.5,
100,nan,42,42,42,56.5,
42,42,nan,100,100,71,
42,42,100,nan,100,71,
42,42,100,100,nan,71,65.2
65,8,5,4,,,
 ,,,,,,
nan,91,89,91,83,88.5,
91,nan,97,99,90,94.25,
89,97,nan,98,90,93.5,
91,99,98,nan,90,94.5,
83,90,90,90,nan,88.25,91.8
58,5,7,4,,,
 ,,,,,,
nan,97,66,50,90,75.75,
97,nan,68,52,88,76.25,
66,68,nan,62,70,66.5,
50,52,62,nan,49,53.25,
90,88,70,49,nan,74.25,69.2
52,5,5,2,,,
 ,,,,,,
nan,53,86,65,100,76,
53,nan,59,77,53,60.5,
86,59,nan,77,86,77,
65,77,77,nan,65,71,
100,53,86,65,nan,76,72.1
68,4,3,4,,,
 ,,,,,,
nan,69,91,78,72,77.5,
69,nan,77,65,92,75.75,
91,77,nan,82,80,82.5,
78,65,82,nan,69,73.5,
72,92,80,69,nan,78.25,77.5
53,8,8,4,,,
 ,,,,,,
nan,53,54,73,79,64.75,
53,nan,96,61,66,69,
54,96,nan,61,66,69.25,
73,61,61,nan,92,71.75,
79,66,66,92,nan,75.75,70.1
56,8,5,2,,,
 ,,,,,,
nan,100,92,100,73,91.25,
100,nan,92,100,73,91.25,
92,92,nan,92,80,89,
100,100,92,nan,73,91.25,
73,73,80,73,nan,74.75,87.5
52,4,3,4,,,
 ,,,,,,
nan,72,71,80,80,75.75,
72,nan,68,75,76,72.75,
71,68,nan,84,88,77.75,
80,75,84,nan,87,81.5,
80,76,88,87,nan,82.75,78.1
51,7,8,3,,,
 ,,,,,,
nan,86,89,95,78,87,
86,nan,79,88,74,81.75,
89,79,nan,87,69,81,
95,88,87,nan,80,87.5,
78,74,69,80,nan,75.25,82.5
70,8,7,2,,,
 ,,,,,,
