35,52,56,nan,67,52.5,,
30,60,48,67,nan,51.25,50,
135,5,6,,,,,
 ,,,,,,,
nan,44,24,23,24,28.75,,
44,nan,51,51,50,49,,
24,51,nan,89,33,49.25,,
23,51,89,nan,36,49.75,,
24,50,33,36,nan,35.75,42.5,
129,5,2,,,,,
 ,,,,,,,
nan,93,73,93,93,88,,
93,nan,77,88,88,86.5,,
73,77,nan,70,70,72.5,,
93,88,70,nan,100,87.75,,
93,88,70,100,nan,87.75,84.5,
126,7,3,,,,,
 ,,,,,,,
nan,91,91,91,91,91,,
91,nan,100,100,100,97.75,,
91,100,nan,100,100,97.75,,
91,100,100,nan,100,97.75,,
91,100,100,100,nan,97.75,96.4,
126,3,6,,,,,
 ,,,,,,,
nan,92,84,47,92,78.75,,
92,nan,92,53,85,80.5,,
84,92,nan,49,77,75.5,,
47,53,49,nan,42,47.75,,
92,85,77,42,nan,74,71.3,
133,6,4,,,,,
 ,,,,,,,
nan,81,77,61,69,72,,
81,nan,90,76,86,83.25,,
77,90,nan,83,80,82.5,,
61,76,83,nan,66,71.5,,
69,86,80,66,nan,75.25,76.9,
132,2,2,,,,,
 ,,,,,,,
nan,33,42,42,51,42,,
33,nan,87,87,72,69.75,,
42,87,nan,100,77,76.5,,
42,87,100,nan,77,76.5,,
51,72,77,77,nan,69.25,66.8,
125,3,2,,,,,
 ,,,,,,,
nan,72,72,53,20,54.25,,
72,nan,100,70,29,67.75,,
72,100,nan,70,29,67.75,,
53,70,70,nan,20,53.25,,
20,29,29,20,nan,24.5,53.5,
133,6,5,,,,,
 ,,,,,,,
nan,8,35,15,15,18.25,,
8,nan,15,50,50,30.75,,
35,15,nan,47,47,36,,
15,50,47,nan,100,53,,
15,50,47,100,nan,53,38.2,
126,7,7,,,,,
 ,,,,,,,
nan,65,55,49,29,49.5,,
65,nan,38,48,30,45.25,,
55,38,nan,75,50,54.5,,
49,48,75,nan,65,59.25,,
29,30,50,65,nan,43.5,50.4,
134,7,4,,,,,
 ,,,,,,,
nan,77,91,98,49,78.75,,
77,nan,85,75,41,69.5,,
91,85,nan,90,45,77.75,,
98,75,90,nan,47,77.5,,
49,41,45,47,nan,45.5,69.8,
134,6,7,,,,,
 ,,,,,,,
nan,90,77,41,41,62.25,,
90,nan,84,41,48,65.75,,
77,84,nan,53,43,64.25,,
41,41,53,nan,49,46,,
41,48,43,49,nan,45.25,56.7,
128,7,4,,,,,
 ,,,,,,,
nan,48,48,90,48,58.5,,
48,nan,100,54,100,75.5,,
48,100,nan,54,100,75.5,,
90,54,54,nan,54,63,,
48,100,100,54,nan,75.5,69.6,
129,4,5,,,,,
 ,,,,,,,
nan,35,30,18,19,25.5,,
35,nan,31,56,42,41,,
30,31,nan,61,70,48,,
18,56,61,nan,71,51.5,,
19,42,70,71,nan,50.5,43.3,
127,3,7,,,,,
 ,,,,,,,
nan,29,29,33,29,30,,
29,nan,100,92,100,80.25,,
29,100,nan,92,100,80.25,,
33,92,92,nan,92,77.25,,
29,100,100,92,nan,80.25,69.6,
125,4,7,,,,,
 ,,,,,,,
nan,85,89,82,78,83.5,,
85,nan,88,96,92,90.25,,
89,88,nan,91,81,87.25,,
82,96,91,nan,89,89.5,,
78,92,81,89,nan,85,87.1,
128,7,2,,,,,
 ,,,,,,,
nan,92,100,92,60,86,,
92,nan,92,100,59,85.75,,
100,92,nan,92,60,86,,
92,100,92,nan,59,85.75,,
60,59,60,59,nan,59.5,80.6,
125,7,4,,,,,
 ,,,,,,,
126,3,4,,,,,
 ,,,,,,,
128,6,6,,,,,
 ,,,,,,,
134,5,5,,,,,
 ,,,,,,,
133,7,2,,,,,
 ,,,,,,,
129,5,5,,,,,
 ,,,,,,,
nan,39,44,28,35,26,34.4,
39,nan,53,79,54,38,52.6,
44,53,nan,66,91,42,59.2,
28,79,66,nan,72,39,56.8,
35,54,91,72,nan,42,58.8,
26,38,42,39,42,nan,37.4,52.96
135,2,7,,,,,
 ,,,,,,,
nan,25,93,63,62,95,67.6,
25,nan,22,30,41,24,28.4,
93,22,nan,62,59,96,66.4,
63,30,62,nan,87,66,61.6,
62,41,59,87,nan,61,62,
95,24,96,66,61,nan,68.4,57.36
126,5,3,,,,,
 ,,,,,,,
134,3,3,,,,,
 ,,,,,,,
nan,19,54,57,19,19,33.6,
19,nan,36,21,100,100,55.2,
54,36,nan,30,36,36,38.4,
57,21,30,nan,21,21,30,
19,100,36,21,nan,100,55.2,
19,100,36,21,100,nan,55.2,46.8
128,5,5,,,,,
 ,,,,,,,
nan,92,84,36,70,77,71.8,
92,nan,92,33,78,84,75.8,
84,92,nan,36,84,77,74.6,
36,33,36,nan,36,28,33.8,
70,78,84,36,nan,79,69.4,
77,84,77,28,79,nan,69,64.52
134,4,7,,,,,
 ,,,,,,,
nan,92,61,54,54,61,64.4,
92,nan,56,62,62,56,65.6,
61,56,nan,92,92,100,80.2,
54,62,92,nan,100,92,80,
54,62,92,100,nan,92,80,
61,56,100,92,92,nan,80.2,77.2
129,7,6,,,,,
 ,,,,,,,
nan,100,96,58,60,60,74.8,
100,nan,96,58,60,60,74.8,
96,96,nan,57,64,64,75.4,
58,58,57,nan,86,86,69,
60,60,64,86,nan,100,74,
60,60,64,86,100,nan,74,73.44
134,7,7,,,,,
 ,,,,,,,
nan,93,82,77,76,76,80.8,
93,nan,88,83,82,82,85.6,
82,88,nan,90,89,91,88,
77,83,90,nan,98,99,89.4,
76,82,89,98,nan,98,88.6,
76,82,91,99,98,nan,89.2,88.16
125,6,5,,,,,
 ,,,,,,,
nan,96,96,95,95,96,95.6,
96,nan,100,98,98,100,98.4,
96,100,nan,98,98,100,98.4,
95,98,98,nan,100,98,97.8,
95,98,98,100,nan,98,97.8,
96,100,100,98,98,nan,98.4,98.16
135,4,3,,,,,
 ,,,,,,,
131,2,5,,,,,
 ,,,,,,,
nan,27,17,28,23,23,23.6,
27,nan,59,75,77,77,63,
17,59,nan,82,53,53,52.8,
28,75,82,nan,60,60,61,
23,77,53,60,nan,100,62.6,
23,77,53,60,100,nan,62.6,60.4
132,4,3,,,,,
 ,,,,,,,
nan,71,100,96,100,100,93.4,
71,nan,71,67,71,71,70.2,
100,71,nan,96,100,100,93.4,
96,67,96,nan,96,96,90.2,
100,71,100,96,nan,100,93.4,
100,71,100,96,100,nan,93.4,88.12
129,3,4,,,,,
 ,,,,,,,
nan,40,41,21,30,34,33.2,
40,nan,31,28,33,35,33.4,
41,31,nan,63,75,72,56.4,
21,28,63,nan,87,87,57.2,
30,33,75,87,nan,96,64.2,
34,35,72,87,96,nan,64.8,55.2
125,2,5,,,,,
 ,,,,,,,
nan,62,62,51,86,82,68.6,
62,nan,100,59,74,46,68.2,
62,100,nan,59,74,46,68.2,
51,59,59,nan,65,33,53.4,
86,74,74,65,nan,70,73.8,
82,46,46,33,70,nan,55.4,63.8
129,4,2,,,,,
 ,,,,,,,
nan,85,87,87,85,85,85.8,
85,nan,74,74,100,100,86.6,
87,74,nan,100,74,74,81.8,
87,74,100,nan,74,74,81.8,
85,100,74,74,nan,100,86.6,
85,100,74,74,100,nan,86.6,84.68
126,7,2,,,,,
 ,,,,,,,
nan,92,92,92,92,52,84,
92,nan,100,92,100,58,88.4,
92,100,nan,92,100,58,88.4,
92,92,92,nan,92,57,85,
92,100,100,92,nan,58,88.4,
52,58,58,57,58,nan,56.6,81.36
129,4,5,,,,,
 ,,,,,,,
nan,34,73,42,58,34,48.2,
34,nan,42,29,27,100,46.4,
73,42,nan,52,74,42,56.6,
42,29,52,nan,74,29,45.2,
58,27,74,74,nan,27,52,
34,100,42,29,27,nan,46.4,49.32
129,5,7,,,,,
 ,,,,,,,
nan,86,88,51,82,80,77.4,
86,nan,97,58,91,89,84.2,
88,97,nan,61,94,91,86.2,
51,58,61,nan,60,57,57.4,
82,91,94,60,nan,97,84.8,
80,89,91,57,97,nan,82.8,79.08
132,7,7,,,,,
 ,,,,,,,
nan,56,31,32,33,33,37,
56,nan,37,35,37,37,40.4,
31,37,nan,80,86,86,64,
32,35,80,nan,94,94,67,
33,37,86,94,nan,100,70,
33,37,86,94,100,nan,70,62.28
127,3,5,,,,,
 ,,,,,,,
nan,39,69,41,83,41,54.6,
39,nan,53,28,49,91,52,
69,53,nan,61,85,54,64.4,
41,28,61,nan,53,28,42.2,
83,49,85,53,nan,51,64.2,
41,91,54,28,51,nan,53,55.16
133,7,3,,,,,
 ,,,,,,,
nan,80,57,57,57,80,66.2,
80,nan,75,75,75,100,81,
57,75,nan,100,100,75,81.4,
57,75,100,nan,100,75,81.4,
57,75,100,100,nan,75,81.4,
80,100,75,75,75,nan,81,81.24
132,5,2,,,,,
 ,,,,,,,
nan,85,85,93,92,100,91,
85,nan,100,92,93,85,91,
85,100,nan,92,93,85,91,
93,92,92,nan,85,93,91,
92,93,93,85,nan,92,91,
100,85,85,93,92,nan,91,91
131,5,4,,,,,
 ,,,,,,,
nan,55,55,55,55,78,59.6,
55,nan,100,100,100,53,81.6,
55,100,nan,100,100,53,81.6,
55,100,100,nan,100,53,81.6,
55,100,100,100,nan,53,81.6,
78,53,53,53,53,nan,58,76.88
132,7,2,,,,,
 ,,,,,,,
nan,87,100,100,93,100,96,
87,nan,87,87,93,87,88.2,
100,87,nan,100,93,100,96,
100,87,100,nan,93,100,96,
93,93,93,93,nan,93,93,
100,87,100,100,93,nan,96,93.84
135,4,3,,,,,
 ,,,,,,,
nan,44,44,44,44,44,44,
44,nan,100,100,100,100,88.8,
44,100,nan,100,100,100,88.8,
44,100,100,nan,100,100,88.8,
44,100,100,100,nan,100,88.8,
44,100,100,100,100,nan,88.8,88.8
133,6,5,,,,,
 ,,,,,,,
nan,28,24,23,3,23,20.2,
28,nan,91,67,17,45,49.6,
24,91,nan,72,22,49,51.6,
23,67,72,nan,43,59,52.8,
3,17,22,43,nan,49,26.8,
23,45,49,59,49,nan,45,45.16
128,3,2,,,,,
 ,,,,,,,
nan,33,42,93,25,25,43.6,
33,nan,60,38,24,24,35.8,
42,60,nan,41,12,12,33.4,
93,38,41,nan,31,31,46.8,
25,24,12,31,nan,100,38.4,
25,24,12,31,100,nan,38.4,38.56
131,2,6,,,,,
 ,,,,,,,
