133,7,6,4
 
126,2,2,2
 
135,2,4,2
 
140,2,7,3
 
130,3,8,3
 
nan,77.0,79.0,75.0,85.0,79.0
77.0,nan,93.0,97.0,87.0,88.5
79.0,93.0,nan,95.0,84.0,87.75
75.0,97.0,95.0,nan,85.0,88.0
85.0,87.0,84.0,85.0,nan,85.25
128,5,5,2
 
nan,94.0,86.0,100.0,94.0,93.5
94.0,nan,87.0,94.0,100.0,93.75
86.0,87.0,nan,86.0,87.0,86.5
100.0,94.0,86.0,nan,94.0,93.5
94.0,100.0,87.0,94.0,nan,93.75
130,4,6,2
 
nan,99.0,99.0,97.0,89.0,96.0
99.0,nan,100.0,97.0,88.0,96.0
99.0,100.0,nan,97.0,88.0,96.0
97.0,97.0,97.0,nan,91.0,95.5
89.0,88.0,88.0,91.0,nan,89.0
137,4,8,4
 
nan,99.0,100.0,81.0,99.0,94.75
99.0,nan,99.0,80.0,100.0,94.5
100.0,99.0,nan,81.0,99.0,94.75
81.0,80.0,81.0,nan,80.0,80.5
99.0,100.0,99.0,80.0,nan,94.5
126,3,5,4
 
nan,97.0,95.0,98.0,97.0,96.75
97.0,nan,93.0,97.0,100.0,96.75
95.0,93.0,nan,96.0,93.0,94.25
98.0,97.0,96.0,nan,97.0,97.0
97.0,100.0,93.0,97.0,nan,96.75
126,8,3,3
 
nan,45.0,55.0,35.0,36.0,42.75
45.0,nan,38.0,74.0,73.0,57.5
55.0,38.0,nan,39.0,40.0,43.0
35.0,74.0,39.0,nan,98.0,61.5
36.0,73.0,40.0,98.0,nan,61.75
137,3,3,2
 
nan,82.0,91.0,93.0,83.0,87.25
82.0,nan,90.0,88.0,78.0,84.5
91.0,90.0,nan,98.0,80.0,89.75
93.0,88.0,98.0,nan,82.0,90.25
83.0,78.0,80.0,82.0,nan,80.75
131,4,6,4
 
nan,54.0,53.0,52.0,53.0,53.0
54.0,nan,96.0,97.0,69.0,79.0
53.0,96.0,nan,94.0,66.0,77.25
52.0,97.0,94.0,nan,70.0,78.25
53.0,69.0,66.0,70.0,nan,64.5
126,2,6,3
 
nan,77.0,37.0,59.0,71.0,61.0
77.0,nan,34.0,50.0,65.0,56.5
37.0,34.0,nan,51.0,35.0,39.25
59.0,50.0,51.0,nan,58.0,54.5
71.0,65.0,35.0,58.0,nan,57.25
140,8,2,2
 
nan,41.0,43.0,49.0,51.0,46.0
41.0,nan,96.0,86.0,81.0,76.0
43.0,96.0,nan,89.0,84.0,78.0
49.0,86.0,89.0,nan,94.0,79.5
51.0,81.0,84.0,94.0,nan,77.5
127,3,3,2
 
nan,98.0,67.0,100.0,96.0,90.25
98.0,nan,66.0,98.0,95.0,89.25
67.0,66.0,nan,67.0,64.0,66.0
100.0,98.0,67.0,nan,96.0,90.25
96.0,95.0,64.0,96.0,nan,87.75
140,6,8,2
 
nan,93.0,96.0,76.0,99.0,91.0
93.0,nan,91.0,80.0,93.0,89.25
96.0,91.0,nan,75.0,96.0,89.5
76.0,80.0,75.0,nan,76.0,76.75
99.0,93.0,96.0,76.0,nan,91.0
125,8,6,2
 
nan,56.0,87.0,84.0,82.0,77.25
56.0,nan,62.0,59.0,65.0,60.5
87.0,62.0,nan,91.0,87.0,81.75
84.0,59.0,91.0,nan,91.0,81.25
82.0,65.0,87.0,91.0,nan,81.25
134,3,6,4
 
nan,41.0,74.0,74.0,73.0,65.5
41.0,nan,60.0,60.0,58.0,54.75
74.0,60.0,nan,99.0,98.0,82.75
74.0,60.0,99.0,nan,97.0,82.5
73.0,58.0,98.0,97.0,nan,81.5
135,6,8,3
 
nan,99.0,99.0,99.0,95.0,98.0
99.0,nan,100.0,100.0,95.0,98.5
99.0,100.0,nan,100.0,95.0,98.5
99.0,100.0,100.0,nan,95.0,98.5
95.0,95.0,95.0,95.0,nan,95.0
134,8,5,4
 
nan,95.0,92.0,61.0,96.0,86.0
95.0,nan,93.0,64.0,93.0,86.25
92.0,93.0,nan,66.0,92.0,85.75
61.0,64.0,66.0,nan,59.0,62.5
96.0,93.0,92.0,59.0,nan,85.0
128,8,6,2
 
nan,68.0,97.0,95.0,96.0,89.0
68.0,nan,70.0,71.0,64.0,68.25
97.0,70.0,nan,97.0,94.0,89.5
95.0,71.0,97.0,nan,91.0,88.5
96.0,64.0,94.0,91.0,nan,86.25
126,2,4,3
 
