128,6,6,3,,,,
 ,,,,,,,
nan,100,100,100,100,100,,
100,nan,100,100,100,100,,
100,100,nan,100,100,100,,
100,100,100,nan,100,100,,
100,100,100,100,nan,100,,100
140,7,6,3,,,,
 ,,,,,,,
nan,100,100,100,100,100,,
100,nan,100,100,100,100,,
100,100,nan,100,100,100,,
100,100,100,nan,100,100,,
100,100,100,100,nan,100,,100
140,8,2,4,,,,
 ,,,,,,,
nan,90,84,87,98,89.75,,
90,nan,90,77,88,86.25,,
84,90,nan,72,83,82.25,,
87,77,72,nan,86,80.5,,
98,88,83,86,nan,88.75,,85.5
133,4,6,3,,,,
 ,,,,,,,
nan,100,100,99,100,99.75,,
100,nan,100,99,100,99.75,,
100,100,nan,99,100,99.75,,
99,99,99,nan,99,99,,
100,100,100,99,nan,99.75,,99.6
132,8,6,2,,,,
 ,,,,,,,
nan,100,100,100,100,100,,
100,nan,100,100,100,100,,
100,100,nan,100,100,100,,
100,100,100,nan,100,100,,
100,100,100,100,nan,100,,100
133,2,6,4,,,,
 ,,,,,,,
nan,77,96,83,82,84.5,,
77,nan,78,92,93,85,,
96,78,nan,85,85,86,,
83,92,85,nan,98,89.5,,
82,93,85,98,nan,89.5,,86.9
138,5,4,2,,,,
 ,,,,,,,
nan,99,99,100,99,99.25,,
99,nan,100,99,100,99.5,,
99,100,nan,99,100,99.5,,
100,99,99,nan,99,99.25,,
99,100,100,99,nan,99.5,,99.4
133,3,5,3,,,,
 ,,,,,,,
nan,91,100,100,97,97,,
91,nan,91,91,88,90.25,,
100,91,nan,100,97,97,,
100,91,100,nan,97,97,,
97,88,97,97,nan,94.75,,95.2
131,7,2,3,,,,
 ,,,,,,,
nan,99,97,99,77,93,,
99,nan,97,100,77,93.25,,
97,97,nan,97,75,91.5,,
99,100,97,nan,77,93.25,,
77,77,75,77,nan,76.5,,89.5
126,8,6,2,,,,
 ,,,,,,,
nan,100,100,100,100,100,,
100,nan,100,100,100,100,,
100,100,nan,100,100,100,,
100,100,100,nan,100,100,,
100,100,100,100,nan,100,,100
136,8,4,3,,,,
 ,,,,,,,
nan,100,100,100,100,100,,
100,nan,100,100,100,100,,
100,100,nan,100,100,100,,
100,100,100,nan,100,100,,
100,100,100,100,nan,100,,100
135,6,4,2,,,,
 ,,,,,,,
nan,54,54,54,100,65.5,,
54,nan,100,100,54,77,,
54,100,nan,100,54,77,,
54,100,100,nan,54,77,,
100,54,54,54,nan,65.5,,72.4
128,7,5,4,,,,
 ,,,,,,,
nan,100,100,100,100,100,,
100,nan,100,100,100,100,,
100,100,nan,100,100,100,,
100,100,100,nan,100,100,,
100,100,100,100,nan,100,,100
129,7,2,2,,,,
 ,,,,,,,
nan,72,99,99,74,86,,
72,nan,71,71,98,78,,
99,71,nan,100,73,85.75,,
99,71,100,nan,73,85.75,,
74,98,73,73,nan,79.5,,83
131,2,7,4,,,,
 ,,,,,,,
nan,85,79,92,86,85.5,,
85,nan,78,92,99,88.5,,
79,78,nan,85,78,80,,
92,92,85,nan,92,90.25,,
86,99,78,92,nan,88.75,,86.6
136,5,7,2,,,,
 ,,,,,,,
nan,100,100,100,100,100,,
100,nan,100,100,100,100,,
100,100,nan,100,100,100,,
100,100,100,nan,100,100,,
100,100,100,100,nan,100,,100
